"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.006,0.001,-14.6950741763358,17.8649747312055,0.7484,0.000999000999000999
0.199,0.014,-32.889594263024,-4.75641105479682,9.99900009999e-05,0.034965034965035
0.124,0.323,-6.02413470073974,13.227250088909,0.7743,0.0619380619380619
0.245,0.528,-2.21380928957265,22.0207624123579,0.0424,0.147
0.021,0.14,-1.05610601042186,12.6664497853779,0.1059,0.02997002997003
0.126,0.452,-18.1380123681969,6.30767570587102,0.0024997500249975,0.217
0.034,0.085,1.80963897050583,21.2442334650509,0.1693,0.002997002997003
0.215,0.596,-6.90572313374002,9.26601187575401,0.2618,0.322222222222222
0.006,0.237,1.44889681840632,16.6988649944283,0.6264,0.035964035964036
0.038,0.759,-19.0083019413996,20.3393082162047,0.7527,0.028971028971029
0.08,0.064,-19.8241121594208,2.384544647331,0.0827,0.020979020979021
0.954,1,-5.17735393823346,16.5663258012378,0.1682,0.988
0.143,0.472,-13.7677157841862,10.4525339617963,0.0004999500049995,0.004995004995005
0.157,0.429,-10.951631752441,24.46126164937,0.2982,0.023976023976024
0.09,0.894,-13.7919672097405,6.75052942815325,0.7704,0.314
0.013,0.139,-3.44209964749354,17.9170502844837,0.385,0.0549450549450549
0.338,0.502,-10.8705834305028,8.78519578072203,0.926,0.162
0.455,0.851,0.601400234113697,20.4632637832696,0.0030996900309969,0.763333333333333
0.034,0.604,-21.9995130201641,10.0822033575376,0.9749,0.002997002997003
0.099,0.218,-8.22542508543668,7.72650425204086,0.9981,0.27
0.14,0.558,-13.154475345018,11.0436677578715,0.9989,0.476
0.027,0.131,-8.12416360180431,16.0375259670943,0.6802,0.00599400599400599
0.054,0.032,-11.8312486550061,17.7535130997669,0.9983,0.0739260739260739
0.35,0.604,-19.1467964906675,2.94795385099956,0.0229,0.0679320679320679
0.002,0.012,-3.52366685076232,4.68705675738734,0.2683,0.000999000999000999
0.019,0.111,-0.406090611836592,21.4281675416006,0.0002999700029997,0.00799200799200799
0.176,0.134,-4.552811546154,13.3670676662788,0.032,0.103
0.14,0.319,-0.22265130723058,15.2510960024443,0.6255,0.0779220779220779
0.008,0.04,-26.6013333341324,-7.88003682645165,0.0004999500049995,0.003996003996004
0.016,0.041,-2.12070794975442,14.7488758529766,0.1538,0.00799200799200799
0.879,0.991,11.3999572158197,25.2911712411762,0.0006999300069993,0.7
0.025,0.405,-11.4646715388142,9.83695225560181,0.7216,0.0939060939060939
0.976,0.999,-6.4391948447386,9.5835315430948,0.5354,0.736
0.043,0.015,1.46120718018734,24.4347106494173,0.4227,0.00799200799200799
0.02,0.443,-3.85935209826223,18.3791847395441,0.5822,0.003996003996004
0.001,0.001,3.33853884537131,21.9596441310982,0.0003999600039996,0.000999000999000999
0.445,0.662,-7.37046910167771,16.31617081193,0.1016,0.378
0.001,0.026,1.38687986219574,34.8615363083665,0.0001999800019998,0.000999000999000999
0.001,0.001,-12.9264273437961,13.6380871296772,0.0074992500749925,0.000999000999000999
0.199,0.539,-17.9408598457602,-1.80155149578279,0.0004999500049995,0.162
0.154,0.722,4.70058740950274,16.8650322998511,0.0003999600039996,0.208
0.003,0.02,-1.5538933899595,15.5129840733127,0.0067993200679932,0.000999000999000999
0.361,0.629,-23.7155851742145,4.58652163449769,0.457,0.281
0.014,0.001,-4.94587580708939,19.7325751797598,0.1312,0.000999000999000999
0.001,0.002,5.54921313517609,26.2373789622718,9.99900009999e-05,0.000999000999000999
0.321,0.167,-0.979013593924965,14.7762596923888,0.063,0.176
0.004,0.003,5.17564779281394,21.3927516595658,0.008999100089991,0.000999000999000999
0.775,0.908,-6.57304587303164,6.71663060747292,0.815,0.656
0.001,0.003,-32.0008467231596,-5.38235822746333,9.99900009999e-05,0.000999000999000999
0.001,0.002,-22.9352004796007,2.32306160746133,0.0002999700029997,0.000999000999000999
0.001,0.001,-4.58513630877549,8.26987155521654,0.0005999400059994,0.000999000999000999
0.04,0.628,-6.03449167361913,4.201711485387,0.0088991100889911,0.135
0.878,0.806,-18.3063493408307,6.39857711537298,0.3933,0.472
0.16,0.723,-11.4453907164329,6.44613071168306,0.4811,0.2
0.019,0.001,-21.2295994319841,5.5908201000432,0.0003999600039996,0.01998001998002
0.081,0.149,-17.8086204580857,0.993863865959349,0.0006999300069993,0.0649350649350649
0.422,0.701,-16.7882653834615,14.1049852769723,0.6246,0.235
0.152,0.977,-8.2880520329456,12.3595883120942,0.0121,0.040959040959041
0.014,0.182,-0.022550654141919,16.5752246891128,0.5517,0.00799200799200799
0.001,0.052,-32.6987024864851,-2.48370137971795,0.1879,0.000999000999000999
0.072,0.465,-3.41004886002866,13.930899808822,0.6566,0.032967032967033
0.002,0.063,13.7992453840435,25.2116603732864,9.99900009999e-05,0.022977022977023
0.108,0.282,1.44986885195577,16.3101989093188,0.000999900009999,0.0879120879120879
0.004,0.803,4.36901022143118,15.9885245285568,0.0002999700029997,0.0639360639360639
0.006,0.004,-39.4744201112627,-7.70099088791711,9.99900009999e-05,0.000999000999000999
0.005,0.058,4.15905258875042,14.462667079501,0.0002999700029997,0.02997002997003
0.066,0.533,-11.9089618717152,4.82237868390776,0.8945,0.171
0.001,0.001,-0.791856060361422,25.6049905856401,9.99900009999e-05,0.000999000999000999
0.001,0.09,1.20344737535988,19.8735766786326,0.4301,0.000999000999000999
0.008,0.062,0.368657502275146,7.9493078624955,0.0013998600139986,0.002997002997003
0.351,0.692,-5.53845800750701,7.72295317339545,0.1232,0.279
0.124,0.994,-3.08114206315391,9.9545019177453,0.9969,0.85
0.001,0.025,4.27523009147044,23.3967465277162,0.1994,0.001998001998002
